ID,Address,Price_€,Rooms,Bathrooms,Size_m2,Price_m2,Property_type,City,Neightbourhood,Links,Description,Date_Scraped,District,nom_barri
id10125004018502,Piso  D'icària. Av. icaria,750000,4,2,165,4545,FLAT,Barcelona,La Vila Olímpica del Poblenou,https://www.habitaclia.com/comprar-piso-av_icaria_la_vila_olimpica_del_poblenou-barcelona-i10125004018502.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Magnífic pis totalment exterior situat a l'Av. Icaria, a un carrer de les torres Mapfre, hotel Arts i port olímpic.   ...",2023-06-23,Sant Martí,la Vila Olímpica del Poblenou
id10356004492991,"Piso  Rambla de prim. Piso con 2 habitaciones con ascensor, aire acondicionado y vista",169000,2,1,74,2284,FLAT,Barcelona,Besòs,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_aire_acondicionado_y_vista_besos_maresme-barcelona-i10356004492991.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,"¡PISO EN VENTA CERCA DE LA GRAN VIA DE LES CORTS CATALANES!   Excelente inmueble en finca joven, alto y todo exterior....",2023-06-23,Sant Martí,el Besòs i el Maresme
id2241000000616,Piso  Side. Piso amueblado con aire acondicionado,260000,1,1,60,4333,FLAT,Barcelona,St. Pere,https://www.habitaclia.com/comprar-piso-amueblado_con_aire_acondicionado_st_pere_sta_caterina_el_born-barcelona-i2241000000616.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,Práctico y luminoso apartamento que consta de un amplio salón-comedor con cocina americana totalmente equipada y un baño...,2023-06-23,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera"
id3586004110526,Piso  Llull. Vistas espectaculares,675000,2,1,96,7031,FLAT,Barcelona,Diagonal Mar i el Front Marítim del Poblenou,https://www.habitaclia.com/comprar-piso-vistas_espectaculares_diagonal_mar_i_el_front_maritim_del_poblenou-barcelona-i3586004110526.htm?pag=83&hab=1&ban=1&f=&geo=p&from=list&lo=55,Precioso piso muy soleado   en el complejo Illa del Cel con vistas panorámicas al mar y Barcelona. Cuenta con zona comun...,2023-06-23,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou
id34440000000527,Piso  en  Carrer de sant antoni maria claret 231. Piso con 2 habitaciones con ascensor,360000,2,2,79,4557,FLAT,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_calle_de_sant_antoni_maria_claret_231_guinardo-barcelona-i34440000000527.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso totalmente REFORMADO y a ESTRENAR, con MUCHA LUZ NATURAL, ASCENSOR y cocina equipada con ELECTRODOMÉSTICOS ¡Sigue l...",2023-06-23,Horta-Guinardó,el Guinardó
id12171004355346,Piso  Carrer de santa engràcia. Oportunidad  buen piso con plaza de aparcamiento,139000,3,1,61,2279,FLAT,Barcelona,Prosperitat,https://www.habitaclia.com/comprar-piso-oportunidad_buen_con_plaza_de_aparcamiento_prosperitat-barcelona-i12171004355346.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,Buen piso soleado y plaza de garaje  en la Prosperitat:   Tiene 2 habitaciones dobles y una individual.   Baño y coc...,2023-06-23,Nou Barris,la Prosperitat
id40436000000062,Piso  Torras i bages. Piso en venta en torras i bages,350000,3,2,118,2966,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-en_venta_en_torras_i_bages_sant_andreu_de_palomar-barcelona-i40436000000062.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda de nueva construcción, situada en el Pg. de Torras i Bages. Sup. útil: 72 m2, de 3 dormitorios, 1 baño con bañe...",2023-06-23,Sant Andreu,Sant Andreu
id14283003843522,Piso  De madrid,415000,3,2,94,4415,FLAT,Barcelona,Sants,https://www.habitaclia.com/comprar-piso-sants-barcelona-i14283003843522.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"West Side vende:  Piso acogedor y muy luminoso, una 7ª planta en una de las avenidas más importantes de Les Corts.  ...",2023-06-23,Sants-Montjuïc,Sants
id11379000001862,Piso  Carrer de gomis. Piso con 3 habitaciones con ascensor y parking,450000,3,1,95,4737,FLAT,Barcelona,Vallcarca,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_parking_vallcarca_penitents-barcelona-i11379000001862.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Webhouse presenta este inmueble en el Putxet, con mucha luz natural, orientado al Sur y situado en una penúltima planta,...",2023-06-23,Gràcia,Vallcarca i els Penitents
id2907000000316,Piso  Carrer d'hondures. Piso con 2 habitaciones con ascensor y aire acondicionado,198000,2,1,46,4304,FLAT,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_y_aire_acondicionado_la_sagrera-barcelona-i2907000000316.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,GRAN OPORTUNIDAD DE COMPRA C/ HONDURAS en pleno corazón del barrio de la Sagrera. Finca esquinera con ascensor. 2 piezas...,2023-06-23,Sant Andreu,la Sagrera
id4389004335786,Piso  Carrer amilcar. Piso con 3 habitaciones con ascensor,200000,3,1,68,2941,FLAT,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_guinardo-barcelona-i4389004335786.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Pis a reformar amb 3 habitacions i balcó al Guinardó  Pis amb 3 habitacions (una doble amb balcó), menjador molt quadr...",2023-06-23,Horta-Guinardó,el Guinardó
id27861003937890,Piso  Carrer de milà i fontanals,320000,3,1,65,4923,FLAT,Barcelona,Vila de Gràcia,https://www.habitaclia.com/comprar-piso-vila_de_gracia-barcelona-i27861003937890.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,FANTÁSTICO PISO EN VENTA. Dispone de 3 habitaciones en el Barrio La Vila de Gràcia.  Con un total de 65 metros cuadrad...,2023-06-23,Gràcia,la Vila de Gràcia
id13074000031034,"Piso  en  Sant Ramon - Maternitat. Piso con 2 habitaciones con ascensor, parking, calefacción y air",390000,2,2,88,4432,FLAT,Barcelona,Sant Ramon,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_con_ascensor_parking_calefaccion_y_air_sant_ramon_maternitat-barcelona-i13074000031034.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EN VENTA EN CAMI TORRE MELINA CON CARRETERA COLLBLANC  La Finca es del año 2014, es una quinta planta altura real...",2023-06-23,Les Corts,la Maternitat i Sant Ramon
id38308000000106,Piso  Diagonal. Magnífico piso a reformar en sant gervasi galvany de 69m2. const,540000,2,1,69,7826,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-magnifico_a_reformar_en_sant_gervasi_galvany_de_69m2_const_sant_gervasi_galvany-barcelona-i38308000000106.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Barcelona · Sant Gervasi Galvany. En una de las zonas más céntricas y prestigiosas de Barcelona, en Sant Gervasi - Galv...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id42139000000059,Piso  en  Sant Gervasi - Bonanova. Maravillosa vivienda en sant gervasi,750000,4,2,150,5000,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-maravillosa_vivienda_en_sant_gervasi_sant_gervasi_bonanova-barcelona-i42139000000059.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"EQBCN tiene el placer de presentarles esta maravillosa vivienda, completamente reformada. Se encuentra situado en Sant G...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id657004402474,"Piso  en  Plaça catalana 1. Piso con ascensor, calefacción y aire acondicionado",281000,1,2,65,4323,FLAT,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_ascensor_calefaccion_y_aire_acondicionado_plaza_catalana_1_guinardo-barcelona-i657004402474.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Nueva Promoción a pocos pasos del Parque de Guinardó, uno de los principales espacios verdes de la ciudad. Disfruta de t...",2023-06-23,Horta-Guinardó,el Guinardó
id38308000000012,Piso  en  Sant Gervasi - Bonanova. Piso reformado con terraza en venta en sarrià-sant gervasi. cons,918000,3,3,214,4290,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-reformado_con_terraza_en_venta_en_sarria_sant_gervasi_cons_sant_gervasi_bonanova-barcelona-i38308000000012.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Barcelona · Sarrià Sant Gervasi Situado en Sarrià - Sant Gervasi, zona alta de Barcelona, en una ubicación inmejorable...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id44503000000068,Piso  en  Sagrada Família. Piso a 2 mnts de la sagrada familia.,365000,2,1,75,4867,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-a_2_mnts_de_la_sagrada_familia_sagrada_familia-barcelona-i44503000000068.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este hermoso y luminoso inmueble se encuentra en una de las ubicaciones más privilegiadas de la ciudad de Barcelona, la...",2023-06-23,Eixample,la Sagrada Família
id14201000000242,Planta baja  Plaça de masadas,157300,3,1,62,2537,GROUND_FLOOR,Barcelona,La Sagrera,https://www.habitaclia.com/comprar-planta_baja-la_sagrera-barcelona-i14201000000242.htm?pag=84&hab=1&ban=1&f=&geo=p&from=list&lo=55,C/ MONLAU  62 M2 CONSTRUIDOS SEGUN CATASTRO  40 m2 CONSTRUIDOS SEGUN TITULO DE PROPIEDAD)  57 METROS UTILES SEGUN CAT...,2023-06-23,Sant Andreu,la Sagrera
id44503000000073,Piso  en  Dreta de l´Eixample. Piso con 5 habitaciones con ascensor,790000,5,2,135,5852,FLAT,Barcelona,Dreta de l´Eixample,https://www.habitaclia.com/comprar-piso-con_5_habitaciones_con_ascensor_dreta_de_l_eixample-barcelona-i44503000000073.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"En el corazón de la ciudad de Barcelona, exactamente en el cuadrado de oro, tenemos este majestuoso inmueble que conserv...",2023-06-23,Eixample,la Dreta de l'Eixample
id5427004436153,"Piso  Carrer de rocafort. Piso con ascensor, calefacción y aire acondicionado",235000,1,1,55,4273,FLAT,Barcelona,La Nova Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-con_ascensor_calefaccion_y_aire_acondicionado_la_nova_esquerra_de_l_eixample-barcelona-i5427004436153.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"TELLO&ASSOCIATS Gestors de Patrimoni, tiene la oportunidad de ofrecerles, en exclusiva, en el barrio de la Nova esquerra...",2023-06-23,Eixample,la Nova Esquerra de l'Eixample
id2241000000938,Piso  Renaixenza. Piso con 4 habitaciones,320000,4,1,95,3368,FLAT,Barcelona,Guinardó,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_guinardo-barcelona-i2241000000938.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,¡Espacioso apartamento de 4 habitaciones en el popular barrio de Guinardó en Barcelona! Con una superficie total de 106m...,2023-06-23,Horta-Guinardó,el Guinardó
id5020003999422,Piso  en  Fort Pienc,315000,1,1,63,5000,FLAT,Barcelona,Fort Pienc,https://www.habitaclia.com/comprar-piso-fort_pienc-barcelona-i5020003999422.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Este espectacular piso en el Eixample está listo para entrar a vivir. Con una superficie de 63m² según el catastro, ha s...",2023-06-23,Eixample,el Fort Pienc
id13074000030252,Piso  en  Raval. Piso,169000,1,1,37,4568,FLAT,Barcelona,Raval,https://www.habitaclia.com/comprar-piso-en_raval-barcelona-i13074000030252.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"PISO EN VENTA EN CALLE TALLERS CON CALLE VALLDONZELLA La Finca es del año 1900, es una segunda planta altura real sin a...",2023-06-23,Ciutat Vella,el Raval
id36737000000364,Piso  D'esteve terradas. Piso venta republica argentina,220000,2,1,51,4314,FLAT,Barcelona,Putget,https://www.habitaclia.com/comprar-piso-venta_republica_argentina_putget_farro-barcelona-i36737000000364.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,Piso en Republica Argentina.   Si estas buscando un piso coqueto y con mucha luz en una de las.  mejores zonas de   Ba...,2023-06-23,Sarrià-Sant Gervasi,el Putxet i el Farró
id1606002342594,Ático  Mineria. Barcelona/atico,650000,5,2,127,5118,PENTHOUSE,Barcelona,Font de la Guatlla,https://www.habitaclia.com/comprar-atico-en_font_de_la_guatlla-barcelona-i1606002342594.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Precioso Ático en venta en C/ Mineria Barcelona, exterior con una fantástica terraza de unos 30m² aprox, y una vivienda...",2023-06-23,Sants-Montjuïc,la Font de la Guatlla
id12551004193877,"Casa  Carrer de dalmau de creixell. Casa con 4 habitaciones con parking, piscina, calefacción, aire",799000,4,3,315,2537,HOUSE,Barcelona,La Font d´en Fargues,https://www.habitaclia.com/comprar-casa-con_4_habitaciones_con_parking_piscina_calefaccion_aire_la_font_d_en_fargues-barcelona-i12551004193877.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"CASA CON PISCINA EN HORTA  Casa exterior para reformar ubicada en el distrito de Horta Guinardó, en el barrio de La Fo...",2023-06-23,Horta-Guinardó,la Font d'en Fargues
id929004431663,Piso  en  Via augusta 232. Vivienda de lujo de 200 m2 con terraza comunitaria con piscina y,1150000,5,4,200,5750,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-vivienda_de_lujo_de_200_m2_con_terraza_comunitaria_con_piscina_y_via_augusta_232_sant_gervasi_galvan-barcelona-i929004431663.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Vivienda de lujo de 200m2, con zona comunitaria con gimnasio y piscina y 3 plazas de parking y trastero, todo incluido e...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id27344003744317,Piso  Villarroel. Piso para entrar a vivir con gran terraza en l´antiga esquerra d,495000,3,2,77,6429,FLAT,Barcelona,L´Antiga Esquerra de l´Eixample,https://www.habitaclia.com/comprar-piso-para_entrar_a_vivir_con_gran_terraza_en_lantiga_esquerra_d_l_antiga_esquerra_de_l_eixample-barcelona-i27344003744317.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso con excelente ubicación y amplia terraza de 55 m2  con tarima, en interior de manzana orientación norte, lo que gar...",2023-06-23,Eixample,l'Antiga Esquerra de l'Eixample
id3369004324309,Piso  Passeig de torras i bages. ¡piso en buen estado! 67m2 construidos. balcón. ascensor,239000,2,1,67,3567,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-en_buen_estado_67m2_construidos_balcon_ascensor_sant_andreu_de_palomar-barcelona-i3369004324309.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Se vende piso en el Pg. Torras i Bages, zona C/ Palomar. A 5 minutos caminando del centro comercial La Maquinista.  56...",2023-06-23,Sant Andreu,Sant Andreu
id10125004018429,Dúplex  Varsovia. Obra nova al guinardó,420000,2,3,101,4158,DUPLEX,Barcelona,Guinardó,https://www.habitaclia.com/comprar-duplex-obra_nova_al_guinardo_guinardo-barcelona-i10125004018429.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Olvídate de reformas, disfruta de tu casa en el momento en que recibas las llaves.   Cafur les presenta una fabulosa o...",2023-06-23,Horta-Guinardó,el Guinardó
id44851000000019,Piso  Carrer de rita bonnat,430000,3,2,107,4019,FLAT,Barcelona,Barri de les Corts,https://www.habitaclia.com/comprar-piso-barri_de_les_corts-barcelona-i44851000000019.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,¿Está buscando una vivienda exterior y luminosa lista para entrar a vivir? Tenemos lo que necesita.  Se trata de un pi...,2023-06-23,Les Corts,les Corts
id3369004324280,Piso  Carrer de malats. ¡espectacular piso de 95m2 útiles y 4 habitaciones en sant andre,485000,4,2,125,3880,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-espectacular_de_95m2_utiles_y_4_habitaciones_en_sant_andre_sant_andreu_de_palomar-barcelona-i3369004324280.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,Nos puede contactar vía WhatsApp al ¡Espectacular piso de 95m2 ÚTILES y 4 habitaciones en SANT ANDREU!  ...,2023-06-23,Sant Andreu,Sant Andreu
id39439000000050,"Piso  en  Carrer la rambla. Piso con 4 habitaciones con ascensor, calefacción y aire acondic",1040000,4,4,180,5778,FLAT,Barcelona,Gòtic,https://www.habitaclia.com/comprar-piso-con_4_habitaciones_con_ascensor_calefaccion_y_aire_acondic_calle_la_rambla_gotic-barcelona-i39439000000050.htm?pag=85&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Se venden tres elegantes apartamentos independientes a estrenar en Las Ramblas, pleno centro de Barcelona, delante del M...",2023-06-23,Ciutat Vella,el Barri Gòtic
id26061000000563,Piso  Carrer dels jocs florals. Piso con 2 habitaciones amueblado con aire acondicionado,225000,2,1,73,3082,FLAT,Barcelona,Sants,https://www.habitaclia.com/comprar-piso-con_2_habitaciones_amueblado_con_aire_acondicionado_sants-barcelona-i26061000000563.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Gran oportunidad de venta en Sants, se vende piso con inquilino, muy buena rentabilidad. Presentamos esta vivienda ubic...",2023-06-23,Sants-Montjuïc,Sants
id10125004018505,Piso  De corsega. C. corsega,415000,4,2,89,4663,FLAT,Barcelona,Sagrada Família,https://www.habitaclia.com/comprar-piso-c_corsega_sagrada_familia-barcelona-i10125004018505.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Preciós pis al carrer Corsega, entre Lepant i Marina, a prop de la Sagrada Família, l'edifici modernista de l'Hospital d...",2023-06-23,Eixample,la Sagrada Família
id31686000000353,Piso  Barcelona - cl agusti i mila. Ático en sant andreu (a reformar),279800,3,1,51,5486,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-atico_en_sant_andreu_a_reformar_sant_andreu_de_palomar-barcelona-i31686000000353.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,"C/ AGUSTÍ MILÀ. ATICO CON ASCENSOR Sensacional Ático en una calle peatonal del centro histórico de Sant Andreu, rodeado...",2023-06-23,Sant Andreu,Sant Andreu
id12171004355354,"Piso  Carrer de catasús. Inmaculado piso de 75m2, con terraza de 28m2.",229000,3,1,103,2223,FLAT,Barcelona,Roquetes,https://www.habitaclia.com/comprar-piso-inmaculado_de_75m2_con_terraza_de_28m2_roquetes-barcelona-i12171004355354.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,Desde Barcino Jurídic Finques tenemos el gusto de presentarles en exclusiva esta inmejorable oportunidad para vivir en e...,2023-06-23,Nou Barris,les Roquetes
id14201000000162,Casa pareada  Carrer de concepción arenal. Casa con patio en sant andreu del palomar,650000,5,3,236,2754,PAIRED_HOUSE,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-casa_pareada-casa_con_patio_en_sant_andreu_del_palomar_sant_andreu_de_palomar-barcelona-i14201000000162.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,C/ CONCEPCIÓN ARENAL.  Distribución actual de la vivienda: En la planta baja con puerta de entrada independiente desde...,2023-06-23,Sant Andreu,Sant Andreu
id26061000000408,Piso  Carrer de l'almirall pròixida. Piso con 3 habitaciones con ascensor y calefacción,195000,3,1,70,2786,FLAT,Barcelona,Sant Andreu de Palomar,https://www.habitaclia.com/comprar-piso-con_3_habitaciones_con_ascensor_y_calefaccion_sant_andreu_de_palomar-barcelona-i26061000000408.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,"GRAN OPORTUNIDAD DE VENTA EN SANT ANDREU!  Vivienda amplia y cómoda de 70m2, distribuidos en salón comedor, cocina ind...",2023-06-23,Sant Andreu,Sant Andreu
id1484003080185,Piso  en  Sant Gervasi - Bonanova,990000,3,3,150,6600,FLAT,Barcelona,Sant Gervasi,https://www.habitaclia.com/comprar-piso-sant_gervasi_bonanova-barcelona-i1484003080185.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,"Piso de alto standing en bonita finca regia en Sant Gervasi Bonanova.  En calle tranquila y soleada, colindante a Mand...",2023-06-23,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova
id14832000001927,"Piso  Barcelona - carrer la corunya 1. Magnifico piso reformado, con ascensor en zona inmejorable",315000,3,2,84,3750,FLAT,Barcelona,El Clot,https://www.habitaclia.com/comprar-piso-magnifico_reformado_con_ascensor_en_zona_inmejorable_el_clot-barcelona-i14832000001927.htm?pag=86&hab=1&ban=1&f=&geo=p&from=list&lo=55,Magnifico Piso totalmente REFORMADO listo para entrar a vivir con ASCENSOR. Sus 97m2 construidos según catastro están di...,2023-06-23,Sant Martí,el Clot
